customer_id,customer_name,signup_date,home_store,loyalty_tier,total_orders,lifetime_revenue,first_purchase,last_purchase
C03514,Aarav Gupta,2024-05-13,S05,Bronze,3,7274.24,2025-05-09,2025-09-30
C03515,Anjali Reddy,2024-05-22,S04,Bronze,1,23174.04,2024-11-23,2024-11-23
C03516,Aarav Pillai,2023-10-31,S03,Gold,8,40903.2,2024-05-28,2025-11-29
C03517,Nikhil Rao,2024-05-15,S10,Bronze,1,10672.12,2025-05-02,2025-05-02
C03518,Sara Das,2023-06-15,S02,Gold,19,72152.34,2024-02-01,2025-12-21
C03519,Priya Gupta,2024-02-19,S03,Silver,11,37592.33,2024-02-19,2025-12-12
C03520,Nikhil Krishnan,2024-04-06,S02,Silver,23,169214.69,2024-05-04,2025-11-20
C03521,Rohan Das,2023-04-24,S08,Bronze,8,36716.84,2024-09-29,2025-12-19
C03522,Sara Sharma,2024-03-08,S05,Bronze,3,20876.93,2024-08-12,2025-12-27
C03523,Rohan Patel,2023-12-22,S06,Silver,2,15820.34,2024-08-12,2025-10-16
C03524,Aarav Menon,2023-07-26,S08,Bronze,1,6097.66,2024-01-20,2024-01-20
C03525,Neha Thomas,2023-08-23,S03,Platinum,24,125591.27,2024-01-07,2025-12-26
C03526,Divya Das,2024-03-17,S02,Platinum,21,70660.83,2024-03-27,2025-12-27
C03527,Ishaan Varma,2023-12-21,S02,Bronze,1,2678.62,2025-05-10,2025-05-10
C03528,Nikhil Thomas,2024-05-29,S07,Bronze,4,16291.37,2024-10-01,2025-11-16
C03529,Aarav Varma,2023-07-27,S06,Bronze,14,47932.06,2024-01-24,2025-11-01
C03530,Arjun Varma,2023-05-05,S02,Platinum,13,83201.03,2024-02-04,2025-12-21
C03531,Aditya Pillai,2023-05-18,S01,Bronze,0,0.0,,
C03532,Sanjay Sharma,2023-12-05,S01,Bronze,2,5533.72,2024-01-25,2024-07-08
C03533,Vivaan Joseph,2024-06-20,S06,Silver,10,39107.22,2024-08-12,2025-11-06
C03534,Kavya Das,2023-03-09,S01,Bronze,5,36515.45,2024-01-08,2025-06-28
C03535,Neha Reddy,2024-06-24,S01,Bronze,6,54544.48,2024-10-24,2025-11-01
C03536,Nikhil Rao,2024-01-18,S03,Bronze,1,1193.36,2025-07-22,2025-07-22
C03537,Aarav Reddy,2023-01-19,S06,Silver,9,54786.67,2024-03-14,2025-09-24
C03538,Karthik Thomas,2024-03-25,S06,Bronze,2,6462.98,2024-08-11,2024-12-20
C03539,Aditya Krishnan,2023-03-15,S04,Silver,4,24806.52,2024-04-17,2025-05-19
C03540,Aditya Pillai,2023-10-03,S06,Gold,8,62152.49,2024-04-03,2025-10-02
C03541,Sara Krishnan,2023-02-17,S05,Silver,15,93506.41,2024-03-14,2025-12-18
C03542,Nikhil Krishnan,2023-07-30,S10,Silver,0,0.0,,
C03543,Nikhil Rao,2024-06-23,S02,Bronze,4,27845.81,2024-08-29,2025-05-30
C03544,Karthik Iyer,2023-07-10,S05,Bronze,2,4430.98,2024-11-06,2024-12-29
C03545,Ananya Joseph,2023-11-11,S04,Bronze,9,35489.34,2024-06-10,2025-11-19
C03546,Rohan Gupta,2023-04-23,S02,Silver,9,59633.33,2024-02-17,2025-12-10
C03547,Anjali Menon,2023-06-19,S07,Bronze,5,14371.49,2024-04-30,2025-12-28
C03548,Diya Kumar,2024-04-12,S03,Bronze,7,28714.19,2024-09-18,2025-11-27
C03549,Aarav Varma,2023-01-14,S03,Bronze,0,0.0,,
C03550,Priya Iyer,2023-10-15,S03,Bronze,12,76345.49,2024-01-04,2025-11-29
C03551,Arjun Varma,2023-07-08,S02,Silver,8,44986.17,2024-01-22,2025-12-25
C03552,Neha Rao,2023-06-04,S04,Silver,0,0.0,,
C03553,Priya Varma,2024-04-15,S04,Bronze,1,5398.89,2024-10-18,2024-10-18
C03554,Divya Menon,2023-03-16,S07,Silver,3,21743.77,2024-05-04,2025-09-16
C03555,Vivaan Gupta,2023-10-04,S07,Silver,12,51964.35,2024-01-05,2025-11-12
C03556,Ananya Sharma,2023-12-09,S01,Silver,0,0.0,,
C03557,Riya Rao,2024-02-29,S05,Gold,5,14501.96,2024-12-31,2025-12-11
C03558,Karthik Menon,2024-05-25,S08,Bronze,8,45389.44,2024-05-31,2025-10-25
C03559,Aditya Pillai,2023-07-01,S01,Bronze,1,1658.98,2024-02-05,2024-02-05
C03560,Ishaan Pillai,2024-04-02,S04,Silver,3,26933.37,2024-11-01,2025-03-08
C03561,Vikram Pillai,2023-03-05,S07,Platinum,7,52093.42,2024-03-13,2025-10-12
C03562,Meera Thomas,2023-09-17,S06,Silver,8,67755.17,2024-04-09,2025-12-24
C03563,Sara Pillai,2023-07-12,S01,Gold,2,15088.6,2025-06-11,2025-11-01
C03564,Ishaan Joseph,2024-02-10,S03,Gold,10,58422.04,2024-02-23,2025-12-01
C03565,Nikhil Kumar,2023-04-03,S04,Silver,7,22688.59,2024-01-12,2025-11-01
C03566,Sanjay Thomas,2024-03-05,S10,Silver,0,0.0,,
C03567,Neha Varma,2024-03-09,S02,Bronze,1,3328.98,2024-09-17,2024-09-17
C03568,Sara Patel,2024-02-08,S10,Silver,17,71282.42,2024-02-23,2025-12-29
C03569,Ananya Kumar,2024-03-09,S03,Silver,13,55591.86,2024-06-16,2025-11-15
C03570,Vivaan Pillai,2023-04-22,S02,Silver,8,21430.27,2024-03-27,2025-11-04
C03571,Kavya Kumar,2024-01-10,S04,Bronze,13,81512.68,2024-03-10,2025-12-08
C03572,Riya Patel,2023-02-28,S06,Bronze,1,18942.58,2025-06-21,2025-06-21
C03573,Sara Pillai,2023-02-12,S02,Gold,12,74249.02,2024-01-30,2025-11-10
C03574,Anjali Varma,2023-07-26,S03,Silver,1,3052.89,2025-02-01,2025-02-01
C03575,Neha Iyer,2023-10-23,S08,Platinum,15,65170.97,2024-03-22,2025-12-24
C03576,Vikram Joseph,2023-04-28,S10,Bronze,3,25980.34,2024-02-28,2025-03-08
C03577,Karthik Krishnan,2024-06-15,S03,Bronze,3,9000.36,2024-09-05,2025-11-26
C03578,Arjun Patel,2023-08-10,S01,Bronze,3,3068.41,2024-06-03,2024-10-10
C03579,Anjali Reddy,2023-06-15,S07,Gold,3,37088.46,2024-02-10,2025-11-29
C03580,Sanjay Varma,2023-06-05,S05,Bronze,3,29811.66,2024-03-16,2025-05-17
C03581,Neha Sharma,2023-07-03,S01,Gold,7,51076.73,2024-02-06,2025-09-03
C03582,Diya Kumar,2023-03-31,S09,Bronze,6,37200.81,2024-06-29,2025-12-02
C03583,Vivaan Nair,2023-04-04,S01,Gold,5,23090.1,2024-01-14,2025-12-09
C03584,Priya Rao,2023-01-13,S06,Gold,6,35561.31,2024-05-29,2025-09-03
C03585,Meera Nair,2024-03-13,S04,Gold,6,28313.52,2024-08-29,2025-12-08
C03586,Priya Menon,2024-06-21,S05,Bronze,3,28176.94,2025-01-23,2025-12-16
C03587,Sara Reddy,2023-05-30,S02,Silver,1,3190.81,2024-01-12,2024-01-12
C03588,Anjali Rao,2023-01-08,S06,Bronze,3,11745.19,2024-04-20,2025-06-25
C03589,Aditya Kumar,2023-01-29,S10,Bronze,4,31132.26,2024-04-10,2025-11-23
C03590,Priya Das,2023-10-23,S04,Bronze,3,14396.39,2025-04-05,2025-11-06
C03591,Vikram Varma,2023-12-06,S05,Silver,3,26141.87,2024-01-15,2025-03-08
C03592,Aditya Nair,2024-03-14,S02,Bronze,2,22608.4,2025-04-21,2025-12-10
C03593,Rohan Rao,2023-05-24,S08,Gold,27,102607.64,2024-01-10,2025-12-21
C03594,Ishaan Gupta,2024-06-02,S10,Bronze,5,10059.34,2024-06-06,2025-11-09
C03595,Aarav Reddy,2023-02-14,S07,Bronze,12,40105.57,2024-01-03,2025-12-19
C03596,Priya Iyer,2023-08-27,S05,Bronze,3,17562.1,2025-02-08,2025-10-28
C03597,Karthik Krishnan,2023-06-04,S10,Gold,6,30149.63,2024-02-08,2025-12-19
C03598,Nikhil Reddy,2023-06-30,S01,Bronze,3,8299.42,2024-10-31,2025-10-16
C03599,Arjun Das,2023-08-03,S04,Gold,0,0.0,,
C03600,Diya Menon,2023-03-29,S05,Silver,7,32895.61,2024-02-15,2025-05-06
C03601,Priya Varma,2023-09-13,S04,Platinum,6,17634.84,2024-02-03,2025-11-26
C03602,Vivaan Rao,2024-05-25,S07,Bronze,6,35977.99,2024-12-05,2025-12-10
C03603,Riya Iyer,2023-03-14,S06,Silver,6,32117.84,2024-01-16,2025-11-13
C03604,Aditya Rao,2023-06-28,S01,Silver,10,40354.2,2024-02-13,2025-10-11
C03605,Neha Das,2023-07-31,S03,Gold,14,80045.7,2024-01-25,2025-12-21
C03606,Kavya Nair,2023-08-22,S03,Bronze,0,0.0,,
C03607,Priya Joseph,2024-04-09,S05,Gold,8,34467.4,2024-09-04,2025-12-20
C03608,Diya Gupta,2023-08-11,S03,Bronze,3,37801.7,2024-05-17,2024-09-29
C03609,Ananya Nair,2023-09-21,S01,Silver,8,39407.84,2024-01-27,2025-12-28
C03610,Vivaan Patel,2023-07-26,S06,Bronze,4,19959.3,2024-01-26,2024-08-30
C03611,Priya Nair,2024-01-01,S08,Bronze,4,37604.61,2025-01-14,2025-08-30
C03612,Priya Varma,2023-10-03,S09,Bronze,6,12355.77,2024-05-29,2025-10-29
C03613,Priya Pillai,2024-01-15,S10,Gold,13,46605.86,2024-01-25,2025-11-08
C03614,Anjali Sharma,2023-11-05,S07,Platinum,4,5041.54,2024-04-03,2025-02-16
C03615,Arjun Joseph,2023-09-25,S01,Bronze,11,52243.2,2024-01-17,2025-11-10
C03616,Meera Rao,2023-03-05,S08,Gold,0,0.0,,
C03617,Meera Sharma,2023-12-16,S03,Silver,5,37469.66,2024-03-24,2025-10-27
C03618,Meera Gupta,2024-05-08,S06,Silver,7,26162.67,2024-05-27,2025-12-13
C03619,Kavya Thomas,2024-06-06,S05,Bronze,5,25631.68,2024-07-21,2025-07-07
C03620,Vivaan Gupta,2023-04-08,S08,Silver,2,4179.98,2024-05-20,2025-12-13
C03621,Arjun Das,2023-03-12,S04,Bronze,2,7542.75,2024-02-09,2025-05-30
C03622,Karthik Iyer,2023-12-30,S01,Bronze,3,5929.32,2024-05-28,2025-10-06
C03623,Nikhil Varma,2023-10-03,S05,Silver,8,64457.26,2024-01-19,2025-11-15
C03624,Aditya Kumar,2023-02-19,S02,Gold,14,69085.6,2024-01-03,2025-12-12
C03625,Divya Thomas,2023-12-24,S10,Silver,15,61461.66,2024-05-03,2025-12-07
C03626,Nikhil Menon,2024-04-29,S05,Platinum,23,119320.85,2024-05-05,2025-12-05
C03627,Neha Varma,2023-03-25,S05,Gold,7,11536.85,2024-01-23,2025-10-03
C03628,Vikram Sharma,2023-10-23,S09,Bronze,9,38647.85,2024-04-15,2025-09-22
C03629,Aditya Iyer,2023-08-24,S06,Bronze,1,1527.11,2024-03-28,2024-03-28
C03630,Aditya Gupta,2023-02-25,S03,Silver,5,30075.9,2024-01-03,2025-06-25
C03631,Nikhil Pillai,2023-12-26,S03,Platinum,11,24571.4,2024-04-01,2025-12-26
C03632,Vivaan Varma,2023-04-20,S04,Platinum,22,103904.78,2024-03-15,2025-12-12
C03633,Diya Reddy,2023-07-11,S08,Gold,6,23718.05,2024-03-31,2025-12-31
C03634,Anjali Thomas,2023-04-03,S07,Silver,9,52147.76,2024-05-05,2025-11-26
C03635,Sara Pillai,2023-03-01,S10,Gold,13,55791.04,2024-01-10,2025-11-06
C03636,Ananya Reddy,2023-02-08,S01,Bronze,14,122653.35,2024-02-08,2025-12-12
C03637,Riya Kumar,2024-06-23,S03,Bronze,1,7147.87,2025-06-27,2025-06-27
C03638,Nikhil Thomas,2023-02-18,S01,Silver,6,19651.58,2024-01-08,2025-12-05
C03639,Vikram Rao,2024-02-24,S07,Gold,2,1532.22,2024-05-09,2025-08-18
C03640,Arjun Reddy,2023-01-13,S01,Platinum,10,37792.56,2024-06-26,2025-11-15
C03641,Aarav Iyer,2023-02-05,S01,Bronze,4,15815.4,2025-03-14,2025-09-27
C03642,Karthik Iyer,2023-04-11,S05,Gold,15,68482.31,2024-02-15,2025-12-18
C03643,Divya Gupta,2023-03-27,S04,Gold,6,30604.44,2024-03-05,2025-12-09
C03644,Anjali Patel,2024-05-30,S06,Silver,12,59959.52,2024-07-30,2025-12-30
C03645,Kavya Krishnan,2023-08-11,S04,Bronze,2,7352.8,2025-09-30,2025-12-27
C03646,Priya Kumar,2023-12-04,S04,Silver,6,5992.0,2024-01-02,2025-05-16
C03647,Ishaan Iyer,2023-06-15,S04,Silver,7,27598.53,2024-01-26,2025-12-20
C03648,Riya Rao,2024-01-18,S08,Silver,22,85678.82,2024-01-28,2025-10-11
C03649,Diya Gupta,2024-01-11,S03,Silver,1,2829.63,2025-08-28,2025-08-28
C03650,Divya Das,2024-04-15,S03,Gold,10,47374.1,2024-08-31,2025-12-11
C03651,Divya Varma,2023-01-31,S03,Bronze,1,35782.98,2025-02-07,2025-02-07
C03652,Sara Thomas,2024-01-10,S02,Bronze,8,41654.44,2024-02-02,2025-11-30
C03653,Vikram Sharma,2023-01-11,S08,Silver,22,212304.09,2024-01-20,2025-12-27
C03654,Karthik Joseph,2023-10-29,S01,Bronze,5,44020.44,2024-02-23,2025-12-25
C03655,Neha Patel,2023-04-06,S09,Platinum,7,28891.57,2024-09-26,2025-10-09
C03656,Meera Kumar,2023-07-09,S03,Bronze,0,0.0,,
C03657,Sara Pillai,2024-03-28,S08,Silver,1,1607.48,2025-03-25,2025-03-25
C03658,Aditya Rao,2023-07-11,S07,Gold,11,52279.81,2024-01-24,2025-10-03
C03659,Diya Nair,2024-04-30,S05,Bronze,3,29900.29,2024-07-28,2025-11-22
C03660,Ishaan Rao,2023-09-23,S06,Gold,4,54081.07,2024-01-16,2025-10-02
C03661,Vikram Sharma,2024-02-28,S03,Silver,6,83263.35,2024-08-27,2025-11-20
C03662,Riya Das,2023-05-08,S05,Bronze,2,5275.2,2025-05-12,2025-08-27
C03663,Vivaan Sharma,2023-08-26,S03,Gold,7,13993.89,2024-03-06,2025-12-28
C03664,Nikhil Menon,2023-12-21,S04,Bronze,17,93207.86,2024-02-16,2025-09-29
C03665,Aarav Rao,2023-04-22,S07,Silver,8,36874.48,2024-03-31,2025-07-09
C03666,Neha Varma,2024-03-21,S02,Bronze,2,1265.16,2024-09-10,2025-10-17
C03667,Meera Reddy,2023-12-09,S08,Bronze,7,30860.53,2024-04-28,2025-11-18
C03668,Priya Kumar,2023-05-25,S03,Gold,3,2787.45,2024-11-15,2025-08-22
C03669,Sanjay Reddy,2023-03-06,S05,Gold,22,105221.0,2024-02-09,2025-12-23
C03670,Divya Das,2023-09-04,S09,Bronze,4,26160.13,2025-08-22,2025-11-26
C03671,Vikram Reddy,2024-05-04,S06,Silver,5,7121.72,2024-05-30,2025-12-20
C03672,Divya Iyer,2024-03-14,S06,Gold,4,17280.74,2024-03-21,2025-10-21
C03673,Rohan Das,2023-04-16,S06,Gold,6,35995.62,2024-02-02,2025-08-04
C03674,Vivaan Varma,2023-06-30,S09,Silver,0,0.0,,
C03675,Riya Joseph,2023-07-03,S02,Gold,15,78461.29,2024-04-26,2025-12-15
C03676,Kavya Kumar,2023-08-14,S06,Silver,28,104483.65,2024-01-02,2025-12-26
C03677,Divya Thomas,2023-03-30,S04,Silver,8,45156.6,2024-04-23,2025-10-10
C03678,Priya Nair,2024-06-13,S01,Platinum,9,39803.95,2024-06-13,2025-12-24
C03679,Aarav Varma,2024-01-06,S01,Bronze,10,74726.15,2024-02-25,2025-11-17
C03680,Vikram Iyer,2024-02-03,S03,Bronze,2,22071.75,2024-06-09,2025-05-17
C03681,Nikhil Sharma,2023-04-16,S05,Bronze,0,0.0,,
C03682,Kavya Pillai,2023-09-28,S08,Bronze,4,13473.38,2025-11-03,2025-12-19
C03683,Kavya Joseph,2024-05-17,S07,Bronze,7,9830.37,2024-08-14,2025-11-26
C03684,Ishaan Das,2024-06-08,S05,Silver,11,78068.2,2024-06-09,2025-09-25
C03685,Meera Kumar,2023-02-01,S01,Silver,2,15067.47,2024-11-27,2024-12-13
C03686,Ishaan Rao,2024-01-28,S03,Bronze,1,445.07,2025-09-27,2025-09-27
C03687,Riya Krishnan,2023-02-09,S03,Bronze,0,0.0,,
C03688,Karthik Joseph,2023-08-06,S06,Bronze,6,36312.4,2024-02-24,2025-11-20
C03689,Ishaan Das,2023-03-23,S01,Bronze,3,10916.57,2024-01-23,2025-09-28
C03690,Aarav Iyer,2023-07-20,S05,Silver,2,1922.88,2024-09-10,2025-08-02
C03691,Neha Varma,2024-03-22,S09,Bronze,3,7280.79,2024-08-19,2025-10-18
C03692,Ishaan Thomas,2024-03-03,S06,Platinum,14,97125.67,2024-08-14,2025-12-31
C03693,Sanjay Patel,2023-02-07,S07,Bronze,9,47060.19,2024-02-28,2025-10-30
C03694,Karthik Kumar,2023-07-30,S06,Platinum,6,28205.64,2024-10-18,2025-11-19
C03695,Karthik Iyer,2024-03-19,S02,Bronze,3,18024.21,2024-11-30,2025-11-03
C03696,Meera Thomas,2023-11-23,S01,Gold,17,59382.18,2024-02-28,2025-12-13
C03697,Anjali Gupta,2023-08-15,S08,Silver,15,137637.5,2024-01-29,2025-12-24
C03698,Vikram Joseph,2023-02-17,S06,Gold,13,121084.23,2024-01-23,2025-11-06
C03699,Vivaan Sharma,2023-01-18,S05,Silver,3,11601.56,2024-05-09,2025-11-23
C03700,Vivaan Sharma,2024-03-14,S02,Platinum,11,103948.41,2024-03-24,2025-09-30
C03701,Sanjay Iyer,2023-07-06,S05,Silver,3,4691.36,2024-06-15,2025-05-21
C03702,Neha Rao,2023-12-11,S01,Gold,10,40497.07,2024-04-26,2025-12-15
C03703,Sanjay Thomas,2023-08-12,S01,Gold,10,57480.81,2024-03-17,2025-10-26
C03704,Sara Iyer,2024-05-02,S03,Silver,4,13936.7,2024-06-13,2025-05-16
C03705,Anjali Reddy,2023-08-17,S04,Silver,0,0.0,,
C03706,Karthik Kumar,2024-01-25,S01,Bronze,2,16463.08,2024-09-09,2025-11-06
C03707,Anjali Gupta,2023-07-07,S01,Gold,12,100130.45,2024-01-17,2025-12-29
C03708,Priya Thomas,2023-09-27,S06,Silver,9,25461.26,2024-03-26,2025-11-25
C03709,Divya Das,2023-11-06,S05,Silver,18,84410.4,2024-04-16,2025-12-28
C03710,Diya Pillai,2023-05-12,S05,Bronze,5,27662.46,2024-01-21,2025-09-18
C03711,Divya Gupta,2023-03-13,S04,Silver,1,4533.52,2024-11-05,2024-11-05
C03712,Kavya Krishnan,2023-07-06,S10,Silver,2,2231.24,2024-09-17,2025-12-15
C03713,Meera Thomas,2024-04-30,S01,Silver,7,28091.26,2024-06-18,2025-11-08
C03714,Divya Krishnan,2023-07-10,S02,Bronze,5,16739.68,2024-01-09,2025-05-01
C03715,Divya Iyer,2024-02-26,S06,Bronze,1,5879.71,2024-12-17,2024-12-17
C03716,Meera Pillai,2023-04-30,S01,Bronze,2,3311.18,2025-04-20,2025-08-29
C03717,Sanjay Pillai,2023-08-08,S05,Silver,2,11040.19,2024-01-20,2024-04-04
C03718,Karthik Varma,2023-02-22,S05,Bronze,1,1860.78,2024-02-11,2024-02-11
C03719,Nikhil Menon,2024-03-26,S10,Silver,1,1603.63,2025-10-30,2025-10-30
C03720,Diya Kumar,2024-02-16,S08,Silver,3,9037.71,2024-03-12,2025-08-15
C03721,Arjun Rao,2023-08-25,S09,Platinum,14,103327.36,2024-02-11,2025-10-18
C03722,Arjun Krishnan,2024-02-10,S01,Bronze,3,17396.2,2024-09-21,2025-03-23
C03723,Nikhil Rao,2024-02-26,S08,Bronze,4,8994.25,2024-12-17,2025-10-01
C03724,Nikhil Patel,2023-09-04,S01,Silver,26,100669.1,2024-03-05,2025-12-24
C03725,Karthik Thomas,2023-03-13,S06,Silver,8,32342.25,2024-02-23,2025-12-12
C03726,Anjali Joseph,2023-07-04,S06,Bronze,4,27031.05,2024-10-06,2025-11-09
C03727,Sara Gupta,2023-01-06,S02,Gold,8,28080.06,2024-03-15,2025-12-31
C03728,Aarav Nair,2023-07-25,S06,Silver,4,21994.09,2024-05-09,2025-02-14
C03729,Nikhil Varma,2024-06-27,S01,Bronze,1,1389.92,2025-10-05,2025-10-05
C03730,Ishaan Reddy,2024-01-22,S03,Bronze,5,11528.07,2024-01-25,2025-11-14
C03731,Priya Gupta,2023-03-17,S09,Gold,10,43095.35,2024-01-06,2025-10-22
C03732,Nikhil Sharma,2023-06-26,S02,Bronze,1,2896.4,2024-12-16,2024-12-16
C03733,Ananya Thomas,2023-12-15,S01,Bronze,4,20070.15,2025-01-27,2025-11-06
C03734,Vivaan Krishnan,2023-09-12,S04,Bronze,10,52078.72,2024-01-28,2025-12-05
C03735,Priya Kumar,2023-11-04,S08,Silver,8,55144.6,2024-02-01,2025-11-27
C03736,Vikram Gupta,2023-12-11,S01,Gold,9,27217.56,2024-02-14,2025-04-19
C03737,Rohan Das,2023-05-07,S03,Bronze,17,125764.37,2024-02-24,2025-11-24
C03738,Divya Nair,2023-10-14,S08,Bronze,9,39947.3,2024-01-01,2025-09-05
C03739,Priya Gupta,2024-05-01,S01,Bronze,6,37380.85,2024-05-23,2025-12-01
C03740,Vivaan Joseph,2024-01-18,S03,Silver,4,9857.35,2024-06-10,2025-04-16
C03741,Ananya Sharma,2024-02-10,S07,Bronze,8,15685.75,2024-02-17,2025-11-05
C03742,Sanjay Pillai,2024-01-23,S05,Gold,11,19737.04,2024-02-03,2025-09-02
C03743,Riya Krishnan,2024-06-08,S08,Bronze,3,21401.94,2024-08-19,2025-05-21
C03744,Divya Thomas,2023-10-03,S01,Bronze,0,0.0,,
C03745,Meera Varma,2024-05-14,S09,Bronze,3,29767.94,2024-07-11,2024-11-27
C03746,Rohan Reddy,2023-12-03,S09,Gold,19,79295.73,2024-03-04,2025-12-25
C03747,Sanjay Menon,2024-04-25,S01,Silver,0,0.0,,
C03748,Meera Das,2023-09-30,S01,Platinum,30,161107.6,2024-01-12,2025-11-03
C03749,Divya Reddy,2023-02-27,S10,Bronze,3,20120.84,2024-05-10,2025-06-21
C03750,Sara Das,2023-11-24,S04,Bronze,9,40860.02,2024-03-05,2025-12-24
C03751,Anjali Gupta,2023-04-19,S05,Silver,4,30140.28,2024-06-01,2025-12-25
C03752,Priya Nair,2023-10-06,S06,Silver,4,23248.48,2024-03-01,2025-09-20
C03753,Karthik Pillai,2023-11-24,S07,Silver,24,133141.31,2024-05-15,2025-11-04
C03754,Priya Gupta,2023-11-11,S08,Bronze,2,4569.73,2024-03-07,2024-11-25
C03755,Diya Gupta,2024-04-18,S02,Bronze,3,7319.91,2024-11-10,2025-12-30
C03756,Riya Gupta,2023-04-21,S02,Bronze,4,20691.99,2024-08-02,2025-08-06
C03757,Ishaan Krishnan,2023-08-17,S08,Silver,6,34374.83,2024-01-15,2025-12-19
C03758,Anjali Rao,2024-05-11,S08,Silver,3,2408.26,2024-10-16,2025-11-24
C03759,Divya Reddy,2023-06-05,S06,Gold,43,248610.74,2024-01-15,2025-12-31
C03760,Arjun Varma,2024-04-17,S10,Bronze,6,36733.72,2024-06-26,2025-10-27
C03761,Karthik Sharma,2023-09-29,S07,Gold,2,5527.22,2024-09-28,2025-03-04
C03762,Kavya Menon,2023-01-02,S02,Bronze,14,60397.3,2024-03-04,2025-09-28
C03763,Ishaan Patel,2024-05-25,S08,Bronze,9,52262.96,2024-05-28,2025-11-19
C03764,Ishaan Menon,2023-10-13,S04,Platinum,22,118402.11,2024-01-05,2025-09-28
C03765,Vikram Das,2023-01-13,S01,Silver,10,52321.99,2024-02-19,2025-06-21
C03766,Meera Joseph,2024-05-12,S03,Silver,1,687.65,2025-02-14,2025-02-14
C03767,Meera Das,2023-08-26,S07,Silver,13,51799.97,2024-01-03,2025-12-18
C03768,Aarav Menon,2023-04-04,S10,Bronze,4,12483.83,2024-12-26,2025-11-09
C03769,Priya Patel,2023-12-04,S03,Silver,1,2175.73,2025-09-03,2025-09-03
C03770,Ananya Varma,2023-06-20,S02,Gold,3,47186.31,2024-09-24,2025-02-19
C03771,Aditya Thomas,2024-04-11,S05,Bronze,6,17960.18,2024-06-29,2025-11-11
C03772,Meera Joseph,2023-05-23,S08,Silver,3,3552.11,2024-12-25,2025-12-06
C03773,Neha Reddy,2023-07-20,S07,Gold,7,48555.39,2024-01-02,2025-08-20
C03774,Diya Patel,2023-06-29,S05,Bronze,0,0.0,,
C03775,Karthik Varma,2023-12-30,S06,Bronze,6,27624.01,2024-04-15,2025-08-21
C03776,Vikram Nair,2024-04-23,S02,Bronze,4,18033.46,2024-11-05,2025-12-25
C03777,Riya Thomas,2024-04-15,S04,Silver,24,69400.71,2024-04-29,2025-12-02
C03778,Vivaan Kumar,2024-01-19,S02,Gold,12,81581.59,2024-02-18,2025-12-17
C03779,Ishaan Iyer,2024-02-21,S08,Silver,1,7183.26,2025-08-13,2025-08-13
C03780,Ananya Menon,2023-11-04,S01,Bronze,3,15620.58,2024-06-30,2025-02-26
C03781,Sara Reddy,2024-01-02,S06,Silver,4,27103.2,2024-04-22,2025-12-03
C03782,Diya Menon,2023-01-01,S03,Gold,5,21230.38,2024-07-30,2025-11-16
C03783,Sara Kumar,2023-02-13,S04,Bronze,6,24158.6,2024-01-18,2025-12-21
C03784,Nikhil Patel,2023-04-08,S03,Gold,11,47994.84,2024-05-08,2025-12-15
C03785,Rohan Krishnan,2023-09-22,S03,Gold,18,109527.32,2024-01-08,2025-07-31
C03786,Anjali Iyer,2023-05-20,S03,Bronze,7,19889.64,2024-06-23,2025-10-28
C03787,Rohan Kumar,2024-04-25,S07,Bronze,11,60163.29,2024-09-14,2025-12-25
C03788,Riya Reddy,2023-08-25,S03,Silver,10,41082.96,2024-02-08,2025-09-25
C03789,Arjun Kumar,2023-03-13,S06,Silver,6,28947.69,2024-01-13,2025-03-03
C03790,Anjali Sharma,2023-07-09,S04,Gold,4,15633.71,2024-08-25,2025-12-30
C03791,Nikhil Nair,2023-09-25,S05,Silver,6,28000.25,2024-03-13,2025-11-19
C03792,Vikram Nair,2023-11-17,S05,Bronze,9,54759.47,2024-01-06,2025-12-29
C03793,Rohan Varma,2023-04-17,S10,Bronze,1,2201.09,2024-05-08,2024-05-08
C03794,Ananya Varma,2023-08-20,S03,Gold,3,21268.59,2024-01-05,2025-08-05
C03795,Karthik Kumar,2023-02-11,S02,Bronze,6,37454.66,2024-01-01,2025-12-29
C03796,Meera Varma,2023-05-19,S09,Silver,17,134813.78,2024-03-31,2025-10-30
C03797,Karthik Krishnan,2023-09-30,S02,Bronze,0,0.0,,
C03798,Rohan Gupta,2024-04-25,S08,Bronze,3,7053.79,2024-07-13,2025-07-19
C03799,Riya Rao,2024-02-20,S01,Bronze,1,5313.88,2024-08-09,2024-08-09
C03800,Arjun Patel,2024-05-20,S06,Bronze,3,7482.25,2024-11-17,2025-10-26
C03801,Priya Varma,2024-02-28,S01,Silver,3,8097.31,2024-11-30,2025-02-14
C03802,Divya Pillai,2024-02-11,S09,Bronze,2,2162.54,2024-03-01,2024-08-06
C03803,Priya Menon,2024-01-25,S05,Platinum,27,94112.72,2024-05-22,2025-12-24
C03804,Anjali Pillai,2023-12-08,S03,Silver,3,21240.15,2024-02-09,2025-10-13
C03805,Aarav Joseph,2024-05-07,S01,Silver,4,11668.44,2024-11-24,2025-12-24
C03806,Neha Joseph,2023-07-11,S03,Bronze,14,67253.82,2024-02-26,2025-12-10
C03807,Ananya Kumar,2024-05-13,S06,Silver,6,25079.98,2024-10-03,2025-12-13
C03808,Riya Patel,2023-08-21,S03,Bronze,3,6203.89,2024-11-18,2025-04-02
C03809,Priya Iyer,2023-08-15,S02,Platinum,6,20500.91,2024-03-10,2025-06-15
